site_id,site_latitude,site_longitude,year_month,year,month,target_area_precip_mm,control_area_precip_mm,target_area_seeded,bogus_control,state,project_name
site_009,36.31,242.45,2008-07,2008,7,6.6814423,0.0,False,False,california,
site_009,36.31,242.45,2008-08,2008,8,1.0643005,0.0,False,False,california,
site_009,36.31,242.45,2008-09,2008,9,0.5722046,0.0,False,False,california,
site_009,36.31,242.45,2008-10,2008,10,2.187729,15.787125,False,False,california,
site_009,36.31,242.45,2008-11,2008,11,21.28601,69.293976,False,False,california,
site_009,36.31,242.45,2008-12,2008,12,25.188446,91.11595,False,False,california,
site_009,36.31,242.45,2009-01,2009,1,3.045082,57.531357,False,False,california,
site_009,36.31,242.45,2009-02,2009,2,53.806305,125.31662,False,False,california,
site_009,36.31,242.45,2009-03,2009,3,2.5424957,70.89424,False,False,california,
site_009,36.31,242.45,2009-04,2009,4,6.9236755,19.96994,False,False,california,
site_009,36.31,242.45,2009-05,2009,5,2.2468567,18.743515,False,False,california,
site_009,36.31,242.45,2009-06,2009,6,17.280579,14.247894,False,False,california,
site_009,36.31,242.45,2009-07,2009,7,5.0849915,0.0,False,False,california,
site_009,36.31,242.45,2009-08,2009,8,1.3008118,0.9460449,False,False,california,
site_009,36.31,242.45,2009-09,2009,9,0.34332275,0.11444092,False,False,california,
site_009,36.31,242.45,2009-10,2009,10,18.152237,65.51361,False,False,california,
site_009,36.31,242.45,2009-11,2009,11,4.1770935,10.585785,False,False,california,
site_009,36.31,242.45,2009-12,2009,12,26.489258,141.67023,False,False,california,
site_009,36.31,242.45,2010-01,2010,1,54.51584,156.09741,False,False,california,
site_009,36.31,242.45,2010-02,2010,2,48.065186,128.12042,False,False,california,
site_009,36.31,242.45,2010-03,2010,3,6.9179535,67.46483,False,False,california,
site_009,36.31,242.45,2010-04,2010,4,15.449524,100.02136,False,False,california,
site_009,36.31,242.45,2010-05,2010,5,2.483368,17.915726,False,False,california,
site_009,36.31,242.45,2010-06,2010,6,0.17166138,0.0,False,False,california,
site_009,36.31,242.45,2010-07,2010,7,1.7147064,0.0,False,False,california,
site_009,36.31,242.45,2010-08,2010,8,2.6607513,0.0,False,False,california,
site_009,36.31,242.45,2010-09,2010,9,0.05722046,1.2588501,False,False,california,
site_009,36.31,242.45,2010-10,2010,10,25.306702,84.07974,False,False,california,
site_009,36.31,242.45,2010-11,2010,11,8.926392,83.31299,False,False,california,
site_009,36.31,242.45,2010-12,2010,12,130.9681,300.60577,False,False,california,
site_009,36.31,242.45,2011-01,2011,1,9.9925995,71.071625,False,False,california,
site_009,36.31,242.45,2011-02,2011,2,24.406433,89.588165,False,False,california,
site_009,36.31,242.45,2011-03,2011,3,27.376175,216.40778,False,False,california,
site_009,36.31,242.45,2011-04,2011,4,6.5231323,21.057129,False,False,california,
site_009,36.31,242.45,2011-05,2011,5,14.6045685,45.469284,False,False,california,
site_009,36.31,242.45,2011-06,2011,6,0.17166138,51.09787,False,False,california,
site_009,36.31,242.45,2011-07,2011,7,24.656296,0.35476685,False,False,california,
site_009,36.31,242.45,2011-08,2011,8,6.799698,0.118255615,False,False,california,
site_009,36.31,242.45,2011-09,2011,9,10.414124,0.45776367,False,False,california,
site_009,36.31,242.45,2011-10,2011,10,15.018463,41.27121,False,False,california,
site_009,36.31,242.45,2011-11,2011,11,13.847351,38.79547,False,False,california,
site_009,36.31,242.45,2011-12,2011,12,2.8972626,0.29563904,False,False,california,
site_009,36.31,242.45,2012-01,2012,1,11.707306,80.768585,False,False,california,
site_009,36.31,242.45,2012-02,2012,2,8.518219,31.970978,False,False,california,
site_009,36.31,242.45,2012-03,2012,3,13.717651,119.615555,False,False,california,
site_009,36.31,242.45,2012-04,2012,4,16.536713,97.10312,False,False,california,
site_009,36.31,242.45,2012-05,2012,5,2.0694733,0.9460449,False,False,california,
site_009,36.31,242.45,2012-06,2012,6,0.05722046,6.008148,False,False,california,
site_009,36.31,242.45,2012-07,2012,7,2.5424957,0.0,False,False,california,
site_009,36.31,242.45,2012-08,2012,8,16.496658,0.29563904,False,False,california,
site_009,36.31,242.45,2012-09,2012,9,1.8310547,0.62942505,False,False,california,
site_009,36.31,242.45,2012-10,2012,10,14.190674,17.501831,False,False,california,
site_009,36.31,242.45,2012-11,2012,11,1.7738342,76.50375,False,False,california,
site_009,36.31,242.45,2012-12,2012,12,11.943817,167.62733,False,False,california,
site_009,36.31,242.45,2013-01,2013,1,13.717651,35.772324,False,False,california,
site_009,36.31,242.45,2013-02,2013,2,8.010864,23.872375,False,False,california,
site_009,36.31,242.45,2013-03,2013,3,7.036209,26.134491,False,False,california,
site_009,36.31,242.45,2013-04,2013,4,1.2016296,12.874603,False,False,california,
site_009,36.31,242.45,2013-05,2013,5,5.498886,3.5476685,False,False,california,
site_009,36.31,242.45,2013-06,2013,6,0.34332275,0.2861023,False,False,california,
site_009,36.31,242.45,2013-07,2013,7,17.620087,0.118255615,False,False,california,
site_009,36.31,242.45,2013-08,2013,8,8.277893,1.7738342,False,False,california,
site_009,36.31,242.45,2013-09,2013,9,6.122589,2.9754639,False,False,california,
site_009,36.31,242.45,2013-10,2013,10,1.7147064,9.578705,False,False,california,
site_009,36.31,242.45,2013-11,2013,11,26.950836,19.168854,False,False,california,
site_009,36.31,242.45,2013-12,2013,12,11.116028,14.9002075,False,False,california,
site_009,36.31,242.45,2014-01,2014,1,2.7198792,24.53804,False,False,california,
site_009,36.31,242.45,2014-02,2014,2,20.187378,80.80292,False,False,california,
site_009,36.31,242.45,2014-03,2014,3,6.9179535,49.13521,False,False,california,
site_009,36.31,242.45,2014-04,2014,4,3.4332275,58.135986,False,False,california,
site_009,36.31,242.45,2014-05,2014,5,6.3266754,10.229111,False,False,california,
site_009,36.31,242.45,2014-06,2014,6,0.0,0.0,False,False,california,
site_009,36.31,242.45,2014-07,2014,7,2.7198792,1.4781952,False,False,california,
site_009,36.31,242.45,2014-08,2014,8,6.9770813,0.118255615,False,False,california,
site_009,36.31,242.45,2014-09,2014,9,8.010864,0.74386597,False,False,california,
site_009,36.31,242.45,2014-10,2014,10,0.0,0.0,False,False,california,
site_009,36.31,242.45,2014-11,2014,11,4.348755,46.09108,False,False,california,
site_009,36.31,242.45,2014-12,2014,12,34.648895,123.45886,False,False,california,
site_009,36.31,242.45,2015-01,2015,1,10.465622,1.6555786,False,False,california,
site_009,36.31,242.45,2015-02,2015,2,7.5302124,75.54245,False,False,california,
site_009,36.31,242.45,2015-03,2015,3,6.2675476,3.3111572,False,False,california,
site_009,36.31,242.45,2015-04,2015,4,2.231598,26.779175,False,False,california,
site_009,36.31,242.45,2015-05,2015,5,21.877289,16.141891,False,False,california,
site_009,36.31,242.45,2015-06,2015,6,2.2888184,0.8583069,False,False,california,
site_009,36.31,242.45,2015-07,2015,7,18.388748,0.7686615,False,False,california,
site_009,36.31,242.45,2015-08,2015,8,1.7147064,0.0,False,False,california,
site_009,36.31,242.45,2015-09,2015,9,0.4005432,4.463196,False,False,california,
site_009,36.31,242.45,2015-10,2015,10,62.02507,22.64595,False,False,california,
site_009,36.31,242.45,2015-11,2015,11,9.269714,70.89615,False,False,california,
site_009,36.31,242.45,2015-12,2015,12,7.2727203,81.47812,False,False,california,
site_009,36.31,242.45,2016-01,2016,1,35.181046,169.75594,False,False,california,
site_009,36.31,242.45,2016-02,2016,2,12.168884,15.377045,False,False,california,
site_009,36.31,242.45,2016-03,2016,3,11.116028,118.31474,False,False,california,
site_009,36.31,242.45,2016-04,2016,4,24.8909,33.359528,False,False,california,
site_009,36.31,242.45,2016-05,2016,5,6.504059,8.928299,False,False,california,
site_009,36.31,242.45,2016-06,2016,6,6.1798096,0.2861023,False,False,california,
site_009,36.31,242.45,2016-07,2016,7,1.7147064,0.0,False,False,california,
site_009,36.31,242.45,2016-08,2016,8,2.128601,0.0,False,False,california,
site_009,36.31,242.45,2016-09,2016,9,0.17166138,0.0,False,False,california,
site_009,36.31,242.45,2016-10,2016,10,8.691788,59.186935,False,False,california,
site_009,36.31,242.45,2016-11,2016,11,8.69751,43.945312,False,False,california,
site_009,36.31,242.45,2016-12,2016,12,32.579422,116.54091,False,False,california,
site_009,36.31,242.45,2017-01,2017,1,99.5121,365.82373,False,False,california,
site_009,36.31,242.45,2017-02,2017,2,67.07764,267.91,False,False,california,
site_009,36.31,242.45,2017-03,2017,3,4.611969,69.711685,False,False,california,
site_009,36.31,242.45,2017-04,2017,4,2.0599365,75.87433,False,False,california,
site_009,36.31,242.45,2017-05,2017,5,10.879517,8.218765,False,False,california,
site_009,36.31,242.45,2017-06,2017,6,0.0,0.91552734,False,False,california,
site_009,36.31,242.45,2017-07,2017,7,3.6067963,0.0,False,False,california,
site_009,36.31,242.45,2017-08,2017,8,4.1389465,0.059127808,False,False,california,
site_009,36.31,242.45,2017-09,2017,9,10.871887,8.239746,False,False,california,
site_009,36.31,242.45,2017-10,2017,10,2.0103455,6.3266754,False,False,california,
site_009,36.31,242.45,2017-11,2017,11,0.51498413,57.735443,False,False,california,
site_009,36.31,242.45,2017-12,2017,12,0.059127808,2.3651123,False,False,california,
site_009,36.31,242.45,2018-01,2018,1,28.588295,74.23496,False,False,california,
site_009,36.31,242.45,2018-02,2018,2,6.061554,21.148682,False,False,california,
site_009,36.31,242.45,2018-03,2018,3,25.720596,247.39075,False,False,california,
site_009,36.31,242.45,2018-04,2018,4,6.23703,45.0325,False,False,california,
site_009,36.31,242.45,2018-05,2018,5,10.110855,2.2468567,False,False,california,
site_009,36.31,242.45,2018-06,2018,6,0.0,0.0,False,False,california,
site_009,36.31,242.45,2018-07,2018,7,8.63266,0.0,False,False,california,
site_009,36.31,242.45,2018-08,2018,8,1.3599396,0.059127808,False,False,california,
site_009,36.31,242.45,2018-09,2018,9,0.17166138,0.0,False,False,california,
site_009,36.31,242.45,2018-10,2018,10,10.051727,10.613441,False,False,california,
site_009,36.31,242.45,2018-11,2018,11,11.1579895,124.28284,False,False,california,
site_009,36.31,242.45,2018-12,2018,12,12.41684,68.29262,False,False,california,
site_009,36.31,242.45,2019-01,2019,1,45.025826,130.0516,False,False,california,
site_009,36.31,242.45,2019-02,2019,2,63.76648,230.28564,False,False,california,
site_009,36.31,242.45,2019-03,2019,3,52.682877,155.80177,False,False,california,
site_009,36.31,242.45,2019-04,2019,4,14.476776,28.438568,False,False,california,
site_009,36.31,242.45,2019-05,2019,5,39.91127,115.94963,False,False,california,
site_009,36.31,242.45,2019-06,2019,6,3.0326843,1.0299683,False,False,california,
site_009,36.31,242.45,2019-07,2019,7,5.262375,0.53215027,False,False,california,
site_009,36.31,242.45,2019-08,2019,8,0.8277893,0.0,False,False,california,
site_009,36.31,242.45,2019-09,2019,9,1.7166138,2.8038025,False,False,california,
site_009,36.31,242.45,2019-10,2019,10,0.0,0.0,False,False,california,
site_009,36.31,242.45,2019-11,2019,11,29.754639,62.885284,False,False,california,
site_009,36.31,242.45,2019-12,2019,12,45.410156,130.37682,False,False,california,
site_009,36.31,242.45,2020-01,2020,1,1.9512177,19.571304,False,False,california,
site_009,36.31,242.45,2020-02,2020,2,3.3740997,4.037857,False,False,california,
site_009,36.31,242.45,2020-03,2020,3,44.61193,117.01393,False,False,california,
site_009,36.31,242.45,2020-04,2020,4,84.80072,97.0459,False,False,california,
site_009,36.31,242.45,2020-05,2020,5,2.0694733,17.442703,False,False,california,
site_009,36.31,242.45,2020-06,2020,6,1.373291,1.1444092,False,False,california,
site_009,36.31,242.45,2020-07,2020,7,0.0,0.0,False,False,california,
site_009,36.31,242.45,2020-08,2020,8,1.0643005,0.35476685,False,False,california,
site_009,36.31,242.45,2020-09,2020,9,0.0,0.11444092,False,False,california,
site_009,36.31,242.45,2020-10,2020,10,0.0,0.0,False,False,california,
site_009,36.31,242.45,2020-11,2020,11,2.861023,28.72467,False,False,california,
site_009,36.31,242.45,2020-12,2020,12,6.9770813,39.14261,False,False,california,
site_009,36.31,242.45,2021-01,2021,1,17.26532,122.6902,False,False,california,
site_009,36.31,242.45,2021-02,2021,2,1.7623901,17.490387,False,False,california,
site_009,36.31,242.45,2021-03,2021,3,8.337021,79.852104,False,False,california,
site_009,36.31,242.45,2021-04,2021,4,3.0899048,12.874603,False,False,california,
site_009,36.31,242.45,2021-05,2021,5,2.128601,0.17738342,False,False,california,
site_009,36.31,242.45,2021-06,2021,6,2.746582,0.11444092,False,False,california,
site_009,36.31,242.45,2021-07,2021,7,7.5683594,0.0,False,False,california,
site_009,36.31,242.45,2021-08,2021,8,0.059127808,0.0,False,False,california,
site_009,36.31,242.45,2021-09,2021,9,0.5722046,0.05722046,False,False,california,
site_009,36.31,242.45,2021-10,2021,10,8.396149,80.472946,False,False,california,
site_009,36.31,242.45,2021-11,2021,11,0.0,6.2942505,False,False,california,
site_009,36.31,242.45,2021-12,2021,12,58.53653,231.36711,False,False,california,
site_009,36.31,242.45,2022-01,2022,1,0.44345856,0.7982254,False,False,california,
site_009,36.31,242.45,2022-02,2022,2,6.1416626,10.147095,False,False,california,
site_009,36.31,242.45,2022-03,2022,3,3.9319992,42.86766,False,False,california,
site_009,36.31,242.45,2022-04,2022,4,1.0299683,31.18515,False,False,california,
site_009,36.31,242.45,2022-05,2022,5,0.17738342,0.23651123,False,False,california,
site_009,36.31,242.45,2022-06,2022,6,2.5177002,0.9727478,False,False,california,
site_009,36.31,242.45,2022-07,2022,7,3.0155182,0.0,False,False,california,
site_009,36.31,242.45,2022-08,2022,8,25.011063,0.7686615,False,False,california,
site_009,36.31,242.45,2022-09,2022,9,18.939972,3.7193298,False,False,california,
site_009,36.31,242.45,2022-10,2022,10,0.0,0.9460449,False,False,california,
site_009,36.31,242.45,2022-11,2022,11,25.062561,58.879852,False,False,california,
site_009,36.31,242.45,2022-12,2022,12,37.014008,221.25626,False,False,california,
site_010,36.35,240.81,2000-01,2000,1,133.95404,249.5095,True,False,california,
site_010,36.35,240.81,2000-02,2000,2,179.04854,287.4991,True,False,california,
site_010,36.35,240.81,2000-03,2000,3,52.77157,67.385994,True,False,california,
site_010,36.35,240.81,2000-04,2000,4,42.629242,65.1741,True,False,california,
site_010,36.35,240.81,2000-05,2000,5,20.22171,30.74646,True,False,california,
site_010,36.35,240.81,2000-06,2000,6,12.245178,11.177063,True,False,california,
site_010,36.35,240.81,2000-07,2000,7,0.0,0.55185956,True,False,california,
site_010,36.35,240.81,2000-08,2000,8,4.4937134,0.078837074,True,False,california,
site_010,36.35,240.81,2000-09,2000,9,5.207062,20.065308,True,False,california,
site_010,36.35,240.81,2000-10,2000,10,79.23126,103.86785,True,False,california,
site_010,36.35,240.81,2000-11,2000,11,15.048981,18.043518,True,False,california,
site_010,36.35,240.81,2000-12,2000,12,6.74057,35.555523,True,False,california,
site_010,36.35,240.81,2001-01,2001,1,90.70206,113.66335,True,False,california,
site_010,36.35,240.81,2001-02,2001,2,109.74884,151.86818,True,False,california,
site_010,36.35,240.81,2001-03,2001,3,54.16107,69.12041,True,False,california,
site_010,36.35,240.81,2001-04,2001,4,81.99692,67.50107,True,False,california,
site_010,36.35,240.81,2001-05,2001,5,0.29563904,3.0943553,True,False,california,
site_010,36.35,240.81,2001-06,2001,6,0.0,15.830994,True,False,california,
site_010,36.35,240.81,2001-07,2001,7,5.853653,3.587087,True,False,california,
site_010,36.35,240.81,2001-08,2001,8,0.0,0.019709269,True,False,california,
site_010,36.35,240.81,2001-09,2001,9,0.11444092,8.811951,True,False,california,
site_010,36.35,240.81,2001-10,2001,10,16.319275,29.42594,True,False,california,
site_010,36.35,240.81,2001-11,2001,11,82.45468,143.35632,True,False,california,
site_010,36.35,240.81,2001-12,2001,12,116.24527,217.90569,True,False,california,
site_010,36.35,240.81,2002-01,2002,1,58.950424,85.93241,True,False,california,
site_010,36.35,240.81,2002-02,2002,2,19.866943,57.037354,True,False,california,
site_010,36.35,240.81,2002-03,2002,3,86.62224,84.86811,True,False,california,
site_010,36.35,240.81,2002-04,2002,4,29.9263,32.59659,True,False,california,
site_010,36.35,240.81,2002-05,2002,5,17.028809,22.310892,True,False,california,
site_010,36.35,240.81,2002-06,2002,6,0.0,0.038146973,True,False,california,
site_010,36.35,240.81,2002-07,2002,7,0.35476685,0.35476685,True,False,california,
site_010,36.35,240.81,2002-08,2002,8,0.0,0.0,True,False,california,
site_010,36.35,240.81,2002-09,2002,9,3.0899048,4.501343,True,False,california,
site_010,36.35,240.81,2002-10,2002,10,1.9512177,0.078837074,True,False,california,
site_010,36.35,240.81,2002-11,2002,11,97.0459,104.408264,True,False,california,
site_010,36.35,240.81,2002-12,2002,12,81.6555,292.22934,True,False,california,
site_010,36.35,240.81,2003-01,2003,1,6.8588257,86.878456,True,False,california,
site_010,36.35,240.81,2003-02,2003,2,65.74249,70.246376,True,False,california,
site_010,36.35,240.81,2003-03,2003,3,38.906097,81.37957,True,False,california,
site_010,36.35,240.81,2003-04,2003,4,81.88248,137.44354,True,False,california,
site_010,36.35,240.81,2003-05,2003,5,49.430847,40.246326,True,False,california,
site_010,36.35,240.81,2003-06,2003,6,0.0,0.038146973,True,False,california,
site_010,36.35,240.81,2003-07,2003,7,4.907608,0.29563904,True,False,california,
site_010,36.35,240.81,2003-08,2003,8,4.7893524,11.175156,True,False,california,
site_010,36.35,240.81,2003-09,2003,9,0.0,0.4196167,True,False,california,
site_010,36.35,240.81,2003-10,2003,10,1.8920898,1.8526713,True,False,california,
site_010,36.35,240.81,2003-11,2003,11,43.945312,86.193085,True,False,california,
site_010,36.35,240.81,2003-12,2003,12,123.45886,214.98872,True,False,california,
site_010,36.35,240.81,2004-01,2004,1,31.81076,77.35888,True,False,california,
site_010,36.35,240.81,2004-02,2004,2,118.25943,198.29749,True,False,california,
site_010,36.35,240.81,2004-03,2004,3,20.162582,37.881214,True,False,california,
site_010,36.35,240.81,2004-04,2004,4,5.7792664,22.773743,True,False,california,
site_010,36.35,240.81,2004-05,2004,5,2.3059845,11.431376,True,False,california,
site_010,36.35,240.81,2004-06,2004,6,0.17166138,0.64849854,True,False,california,
site_010,36.35,240.81,2004-07,2004,7,0.118255615,0.17738342,True,False,california,
site_010,36.35,240.81,2004-08,2004,8,0.0,0.21680196,True,False,california,
site_010,36.35,240.81,2004-09,2004,9,0.0,1.0299683,True,False,california,
site_010,36.35,240.81,2004-10,2004,10,86.20834,121.823,True,False,california,
site_010,36.35,240.81,2004-11,2004,11,50.0679,33.607483,True,False,california,
site_010,36.35,240.81,2004-12,2004,12,87.272644,213.76672,True,False,california,
site_010,36.35,240.81,2005-01,2005,1,176.9104,178.32947,True,False,california,
site_010,36.35,240.81,2005-02,2005,2,80.05524,98.30221,True,False,california,
site_010,36.35,240.81,2005-03,2005,3,119.79294,146.02599,True,False,california,
site_010,36.35,240.81,2005-04,2005,4,52.928925,58.135986,True,False,california,
site_010,36.35,240.81,2005-05,2005,5,83.07457,121.86242,True,False,california,
site_010,36.35,240.81,2005-06,2005,6,0.74386597,19.207,True,False,california,
site_010,36.35,240.81,2005-07,2005,7,0.0,0.0,True,False,california,
site_010,36.35,240.81,2005-08,2005,8,3.7841797,1.1431376,True,False,california,
site_010,36.35,240.81,2005-09,2005,9,4.0626526,4.5204163,True,False,california,
site_010,36.35,240.81,2005-10,2005,10,6.20842,18.467585,True,False,california,
site_010,36.35,240.81,2005-11,2005,11,13.961792,73.60458,True,False,california,
site_010,36.35,240.81,2005-12,2005,12,107.050896,272.72702,True,False,california,
site_010,36.35,240.81,2006-01,2006,1,139.0686,179.11784,True,False,california,
site_010,36.35,240.81,2006-02,2006,2,45.288086,82.476295,True,False,california,
site_010,36.35,240.81,2006-03,2006,3,190.68718,227.12962,True,False,california,
site_010,36.35,240.81,2006-04,2006,4,171.48972,190.08636,True,False,california,
site_010,36.35,240.81,2006-05,2006,5,18.566132,25.36583,True,False,california,
site_010,36.35,240.81,2006-06,2006,6,0.8010864,2.4223328,True,False,california,
site_010,36.35,240.81,2006-07,2006,7,0.7686615,0.80808,True,False,california,
site_010,36.35,240.81,2006-08,2006,8,0.0,0.059127808,True,False,california,
site_010,36.35,240.81,2006-09,2006,9,0.0,0.038146973,True,False,california,
site_010,36.35,240.81,2006-10,2006,10,16.082764,7.2727203,True,False,california,
site_010,36.35,240.81,2006-11,2006,11,9.384155,67.29126,True,False,california,
site_010,36.35,240.81,2006-12,2006,12,60.72426,122.276306,True,False,california,
site_010,36.35,240.81,2007-01,2007,1,38.196564,20.359674,True,False,california,
site_010,36.35,240.81,2007-02,2007,2,112.97989,180.61829,True,False,california,
site_010,36.35,240.81,2007-03,2007,3,36.600113,20.241419,True,False,california,
site_010,36.35,240.81,2007-04,2007,4,23.57483,38.1279,True,False,california,
site_010,36.35,240.81,2007-05,2007,5,2.6016235,11.884689,True,False,california,
site_010,36.35,240.81,2007-06,2007,6,0.0,0.7247925,True,False,california,
site_010,36.35,240.81,2007-07,2007,7,0.059127808,7.923126,True,False,california,
site_010,36.35,240.81,2007-08,2007,8,0.17738342,0.13796489,True,False,california,
site_010,36.35,240.81,2007-09,2007,9,3.0899048,11.501312,True,False,california,
site_010,36.35,240.81,2007-10,2007,10,24.00589,49.115498,True,False,california,
site_010,36.35,240.81,2007-11,2007,11,6.8092346,10.910034,True,False,california,
site_010,36.35,240.81,2007-12,2007,12,76.71833,124.128975,True,False,california,
site_010,36.35,240.81,2008-01,2008,1,130.61333,224.07469,False,False,california,
site_010,36.35,240.81,2008-02,2008,2,105.371475,124.95231,False,False,california,
site_010,36.35,240.81,2008-03,2008,3,9.105682,11.253993,False,False,california,
site_010,36.35,240.81,2008-04,2008,4,0.74386597,9.460449,False,False,california,
site_010,36.35,240.81,2008-05,2008,5,17.915726,9.97289,False,False,california,
site_010,36.35,240.81,2008-06,2008,6,0.0,0.0,False,False,california,
site_010,36.35,240.81,2008-07,2008,7,0.47302246,0.0,False,False,california,
site_010,36.35,240.81,2008-08,2008,8,0.0,0.019709269,False,False,california,
site_010,36.35,240.81,2008-09,2008,9,0.0,0.0,False,False,california,
site_010,36.35,240.81,2008-10,2008,10,10.643005,23.552576,False,False,california,
site_010,36.35,240.81,2008-11,2008,11,55.103302,81.386566,False,False,california,
site_010,36.35,240.81,2008-12,2008,12,81.596375,95.23519,False,False,california,
site_010,36.35,240.81,2009-01,2009,1,52.86026,48.100475,False,False,california,
site_010,36.35,240.81,2009-02,2009,2,120.910645,179.0428,False,False,california,
site_010,36.35,240.81,2009-03,2009,3,48.484802,101.06913,False,False,california,
site_010,36.35,240.81,2009-04,2009,4,22.54486,23.36502,False,False,california,
site_010,36.35,240.81,2009-05,2009,5,12.239456,45.548122,False,False,california,
site_010,36.35,240.81,2009-06,2009,6,16.651154,10.77652,False,False,california,
site_010,36.35,240.81,2009-07,2009,7,0.059127808,0.0,False,False,california,
site_010,36.35,240.81,2009-08,2009,8,0.7095337,1.1825562,False,False,california,
site_010,36.35,240.81,2009-09,2009,9,0.8583069,4.4059753,False,False,california,
site_010,36.35,240.81,2009-10,2009,10,52.268982,77.851616,False,False,california,
site_010,36.35,240.81,2009-11,2009,11,8.926392,23.956299,False,False,california,
site_010,36.35,240.81,2009-12,2009,12,119.083405,123.064674,False,False,california,
site_010,36.35,240.81,2010-01,2010,1,109.44557,239.8421,False,False,california,
site_010,36.35,240.81,2010-02,2010,2,113.75427,140.63518,False,False,california,
site_010,36.35,240.81,2010-03,2010,3,51.20468,80.236435,False,False,california,
site_010,36.35,240.81,2010-04,2010,4,82.855225,122.2229,False,False,california,
site_010,36.35,240.81,2010-05,2010,5,15.491486,34.55035,False,False,california,
site_010,36.35,240.81,2010-06,2010,6,0.0,9.212494,False,False,california,
site_010,36.35,240.81,2010-07,2010,7,0.059127808,0.0,False,False,california,
site_010,36.35,240.81,2010-08,2010,8,0.0,4.0404,False,False,california,
site_010,36.35,240.81,2010-09,2010,9,0.91552734,3.566742,False,False,california,
site_010,36.35,240.81,2010-10,2010,10,63.38501,95.314026,False,False,california,
site_010,36.35,240.81,2010-11,2010,11,89.092255,86.23123,False,False,california,
site_010,36.35,240.81,2010-12,2010,12,242.1875,276.81668,True,False,california,
site_010,36.35,240.81,2011-01,2011,1,43.754578,59.60083,True,False,california,
site_010,36.35,240.81,2011-02,2011,2,73.00568,109.68653,True,False,california,
site_010,36.35,240.81,2011-03,2011,3,162.77885,252.56444,True,False,california,
site_010,36.35,240.81,2011-04,2011,4,30.727386,26.073456,True,False,california,
site_010,36.35,240.81,2011-05,2011,5,38.965225,53.98369,False,False,california,
site_010,36.35,240.81,2011-06,2011,6,24.261475,42.266846,False,False,california,
site_010,36.35,240.81,2011-07,2011,7,0.118255615,0.41389465,False,False,california,
site_010,36.35,240.81,2011-08,2011,8,0.0,0.039418537,False,False,california,
site_010,36.35,240.81,2011-09,2011,9,1.2016296,1.2207031,False,False,california,
site_010,36.35,240.81,2011-10,2011,10,40.97557,53.550083,False,False,california,
site_010,36.35,240.81,2011-11,2011,11,34.275055,55.274963,False,False,california,
site_010,36.35,240.81,2011-12,2011,12,2.779007,7.8837075,False,False,california,
site_010,36.35,240.81,2012-01,2012,1,58.83217,107.001625,False,False,california,
site_010,36.35,240.81,2012-02,2012,2,31.528473,43.715794,False,False,california,
site_010,36.35,240.81,2012-03,2012,3,91.23421,176.2994,False,False,california,
site_010,36.35,240.81,2012-04,2012,4,87.49008,91.609955,False,False,california,
site_010,36.35,240.81,2012-05,2012,5,0.7686615,4.237493,False,False,california,
site_010,36.35,240.81,2012-06,2012,6,3.2615662,14.686584,False,False,california,
site_010,36.35,240.81,2012-07,2012,7,0.059127808,0.49273172,False,False,california,
site_010,36.35,240.81,2012-08,2012,8,0.118255615,0.118255615,False,False,california,
site_010,36.35,240.81,2012-09,2012,9,0.2861023,0.61035156,False,False,california,
site_010,36.35,240.81,2012-10,2012,10,17.442703,35.57523,False,False,california,
site_010,36.35,240.81,2012-11,2012,11,30.441284,171.66138,False,False,california,
site_010,36.35,240.81,2012-12,2012,12,118.551254,217.21587,False,False,california,
site_010,36.35,240.81,2013-01,2013,1,33.229828,27.041117,False,False,california,
site_010,36.35,240.81,2013-02,2013,2,31.188965,20.614624,False,False,california,
site_010,36.35,240.81,2013-03,2013,3,25.011063,38.03889,False,False,california,
site_010,36.35,240.81,2013-04,2013,4,16.822815,18.901825,False,False,california,
site_010,36.35,240.81,2013-05,2013,5,1.9512177,8.001964,False,False,california,
site_010,36.35,240.81,2013-06,2013,6,0.0,12.073517,False,False,california,
site_010,36.35,240.81,2013-07,2013,7,0.23651123,0.078837074,False,False,california,
site_010,36.35,240.81,2013-08,2013,8,1.832962,1.3402303,False,False,california,
site_010,36.35,240.81,2013-09,2013,9,1.2016296,27.294159,False,False,california,
site_010,36.35,240.81,2013-10,2013,10,11.175156,4.4542947,False,False,california,
site_010,36.35,240.81,2013-11,2013,11,28.66745,30.002594,False,False,california,
site_010,36.35,240.81,2013-12,2013,12,17.087936,10.367076,False,False,california,
site_010,36.35,240.81,2014-01,2014,1,25.60234,14.328639,False,False,california,
site_010,36.35,240.81,2014-02,2014,2,53.459167,132.41069,False,False,california,
site_010,36.35,240.81,2014-03,2014,3,55.343628,110.450745,False,False,california,
site_010,36.35,240.81,2014-04,2014,4,52.41394,40.168762,False,False,california,
site_010,36.35,240.81,2014-05,2014,5,12.771606,5.4594674,False,False,california,
site_010,36.35,240.81,2014-06,2014,6,0.11444092,1.4305115,False,False,california,
site_010,36.35,240.81,2014-07,2014,7,1.1825562,0.9460449,False,False,california,
site_010,36.35,240.81,2014-08,2014,8,0.0,5.833944,False,False,california,
site_010,36.35,240.81,2014-09,2014,9,0.8010864,15.106201,False,False,california,
site_010,36.35,240.81,2014-10,2014,10,0.0,33.604305,False,False,california,
site_010,36.35,240.81,2014-11,2014,11,54.445267,68.32123,True,False,california,
